trip_id,route_id,service_id,shape_id,trip_headsign,direction_id
weekend_U8020_U802002_13,U8020,weekend,U802002,,0
weekend_U8020_U802002_12,U8020,weekend,U802002,,0
weekend_U8020_U802002_11,U8020,weekend,U802002,,0
weekend_U8020_U802002_10,U8020,weekend,U802002,,0
weekend_U8020_U802002_9,U8020,weekend,U802002,,0
weekend_U8020_U802002_8,U8020,weekend,U802002,,0
weekend_U8020_U802002_7,U8020,weekend,U802002,,0
weekend_U8020_U802002_6,U8020,weekend,U802002,,0
weekend_U8020_U802002_5,U8020,weekend,U802002,,0
weekend_U8020_U802002_4,U8020,weekend,U802002,,0
weekend_U8020_U802002_3,U8020,weekend,U802002,,0
weekend_U8020_U802002_2,U8020,weekend,U802002,,0
weekend_U8020_U802002_1,U8020,weekend,U802002,,0
weekend_U8020_U802002_0,U8020,weekend,U802002,,0
weekday_U8020_U802002_15,U8020,weekday,U802002,,0
weekday_U8020_U802002_14,U8020,weekday,U802002,,0
weekday_U8020_U802002_13,U8020,weekday,U802002,,0
weekday_U8020_U802002_12,U8020,weekday,U802002,,0
weekday_U8020_U802002_11,U8020,weekday,U802002,,0
weekday_U8020_U802002_10,U8020,weekday,U802002,,0
weekday_U8020_U802002_9,U8020,weekday,U802002,,0
weekday_U8020_U802002_8,U8020,weekday,U802002,,0
weekday_U8020_U802002_7,U8020,weekday,U802002,,0
weekday_U8020_U802002_6,U8020,weekday,U802002,,0
weekday_U8020_U802002_5,U8020,weekday,U802002,,0
weekday_U8020_U802002_4,U8020,weekday,U802002,,0
weekday_U8020_U802002_3,U8020,weekday,U802002,,0
weekday_U8020_U802002_2,U8020,weekday,U802002,,0
weekday_U8020_U802002_1,U8020,weekday,U802002,,0
weekday_U8020_U802002_0,U8020,weekday,U802002,,0
weekend_U5410_U541002_3,U5410,weekend,U541002,,0
weekend_U5410_U541002_2,U5410,weekend,U541002,,0
weekend_U5410_U541002_1,U5410,weekend,U541002,,0
weekend_U5410_U541002_0,U5410,weekend,U541002,,0
weekday_U5410_U541002_3,U5410,weekday,U541002,,0
weekday_U5410_U541002_2,U5410,weekday,U541002,,0
weekday_U5410_U541002_1,U5410,weekday,U541002,,0
weekday_U5410_U541002_0,U5410,weekday,U541002,,0
weekday_S6020_S602002_0,S6020,weekday,S602002,,0
weekday_S6050_S605002_0,S6050,weekday,S605002,,0
weekday_S6090_S609002_0,S6090,weekday,S609002,,0
weekday_R0210_R021002_0,R0210,weekday,R021002,,0
weekday_T8510_T851002_5,T8510,weekday,T851002,,0
weekday_T8510_T851002_4,T8510,weekday,T851002,,0
weekday_T8510_T851002_3,T8510,weekday,T851002,,0
weekday_T8510_T851002_2,T8510,weekday,T851002,,0
weekday_T8510_T851002_1,T8510,weekday,T851002,,0
weekday_T8510_T851002_0,T8510,weekday,T851002,,0
weekend_S0070_S007002_7,S0070,weekend,S007002,,0
weekend_S0070_S007002_6,S0070,weekend,S007002,,0
weekend_S0070_S007002_5,S0070,weekend,S007002,,0
weekend_S0070_S007002_4,S0070,weekend,S007002,,0
weekend_S0070_S007002_3,S0070,weekend,S007002,,0
weekend_S0070_S007002_2,S0070,weekend,S007002,,0
weekend_S0070_S007002_1,S0070,weekend,S007002,,0
weekend_S0070_S007002_0,S0070,weekend,S007002,,0
weekday_S0070_S007002_7,S0070,weekday,S007002,,0
weekday_S0070_S007002_6,S0070,weekday,S007002,,0
weekday_S0070_S007002_5,S0070,weekday,S007002,,0
weekday_S0070_S007002_4,S0070,weekday,S007002,,0
weekday_S0070_S007002_3,S0070,weekday,S007002,,0
weekday_S0070_S007002_2,S0070,weekday,S007002,,0
weekday_S0070_S007002_1,S0070,weekday,S007002,,0
weekday_S0070_S007002_0,S0070,weekday,S007002,,0
weekend_T7760_T776002_5,T7760,weekend,T776002,,0
weekend_T7760_T776002_4,T7760,weekend,T776002,,0
weekend_T7760_T776002_3,T7760,weekend,T776002,,0
weekend_T7760_T776002_2,T7760,weekend,T776002,,0
weekend_T7760_T776002_1,T7760,weekend,T776002,,0
weekend_T7760_T776002_0,T7760,weekend,T776002,,0
weekday_T7760_T776002_5,T7760,weekday,T776002,,0
weekday_T7760_T776002_4,T7760,weekday,T776002,,0
weekday_T7760_T776002_3,T7760,weekday,T776002,,0
weekday_T7760_T776002_2,T7760,weekday,T776002,,0
weekday_T7760_T776002_1,T7760,weekday,T776002,,0
weekday_T7760_T776002_0,T7760,weekday,T776002,,0
weekday_U4510_U451001_0,U4510,weekday,U451001,MRT KAJANG,1
weekday_U4510_U451002_0,U4510,weekday,U451002,MRT PUTRAJAYA SENTRAL,0
weekend_U6510_U651002_2,U6510,weekend,U651002,,0
weekend_U6510_U651002_1,U6510,weekend,U651002,,0
weekend_U6510_U651002_0,U6510,weekend,U651002,,0
weekday_U6510_U651002_2,U6510,weekday,U651002,,0
weekday_U6510_U651002_1,U6510,weekday,U651002,,0
weekday_U6510_U651002_0,U6510,weekday,U651002,,0
weekend_U6520_U652002_4,U6520,weekend,U652002,,0
weekend_U6520_U652002_3,U6520,weekend,U652002,,0
weekend_U6520_U652002_2,U6520,weekend,U652002,,0
weekend_U6520_U652002_1,U6520,weekend,U652002,,0
weekend_U6520_U652002_0,U6520,weekend,U652002,,0
weekday_U6520_U652002_4,U6520,weekday,U652002,,0
weekday_U6520_U652002_3,U6520,weekday,U652002,,0
weekday_U6520_U652002_2,U6520,weekday,U652002,,0
weekday_U6520_U652002_1,U6520,weekday,U652002,,0
weekday_U6520_U652002_0,U6520,weekday,U652002,,0
weekend_U4200_U420002_5,U4200,weekend,U420002,,0
weekend_U4200_U420002_4,U4200,weekend,U420002,,0
weekend_U4200_U420002_3,U4200,weekend,U420002,,0
weekend_U4200_U420002_2,U4200,weekend,U420002,,0
weekend_U4200_U420002_1,U4200,weekend,U420002,,0
weekend_U4200_U420002_0,U4200,weekend,U420002,,0
weekday_U4200_U420002_8,U4200,weekday,U420002,,0
weekday_U4200_U420002_7,U4200,weekday,U420002,,0
weekday_U4200_U420002_6,U4200,weekday,U420002,,0
weekday_U4200_U420002_5,U4200,weekday,U420002,,0
weekday_U4200_U420002_4,U4200,weekday,U420002,,0
weekday_U4200_U420002_3,U4200,weekday,U420002,,0
weekday_U4200_U420002_2,U4200,weekday,U420002,,0
weekday_U4200_U420002_1,U4200,weekday,U420002,,0
weekday_U4200_U420002_0,U4200,weekday,U420002,,0
weekend_U4210_U421002_12,U4210,weekend,U421002,,0
weekend_U4210_U421002_11,U4210,weekend,U421002,,0
weekend_U4210_U421002_10,U4210,weekend,U421002,,0
weekend_U4210_U421002_9,U4210,weekend,U421002,,0
weekend_U4210_U421002_8,U4210,weekend,U421002,,0
weekend_U4210_U421002_7,U4210,weekend,U421002,,0
weekend_U4210_U421002_6,U4210,weekend,U421002,,0
weekend_U4210_U421002_5,U4210,weekend,U421002,,0
weekend_U4210_U421002_4,U4210,weekend,U421002,,0
weekend_U4210_U421002_3,U4210,weekend,U421002,,0
weekend_U4210_U421002_2,U4210,weekend,U421002,,0
weekend_U4210_U421002_1,U4210,weekend,U421002,,0
weekend_U4210_U421002_0,U4210,weekend,U421002,,0
weekday_U4210_U421002_8,U4210,weekday,U421002,,0
weekday_U4210_U421002_7,U4210,weekday,U421002,,0
weekday_U4210_U421002_6,U4210,weekday,U421002,,0
weekday_U4210_U421002_5,U4210,weekday,U421002,,0
weekday_U4210_U421002_4,U4210,weekday,U421002,,0
weekday_U4210_U421002_3,U4210,weekday,U421002,,0
weekday_U4210_U421002_2,U4210,weekday,U421002,,0
weekday_U4210_U421002_1,U4210,weekday,U421002,,0
weekday_U4210_U421002_0,U4210,weekday,U421002,,0
weekend_S4050_S405002_6,S4050,weekend,S405002,,0
weekend_S4050_S405002_5,S4050,weekend,S405002,,0
weekend_S4050_S405002_4,S4050,weekend,S405002,,0
weekend_S4050_S405002_3,S4050,weekend,S405002,,0
weekend_S4050_S405002_2,S4050,weekend,S405002,,0
weekend_S4050_S405002_1,S4050,weekend,S405002,,0
weekend_S4050_S405002_0,S4050,weekend,S405002,,0
weekday_S4050_S405002_6,S4050,weekday,S405002,,0
weekday_S4050_S405002_5,S4050,weekday,S405002,,0
weekday_S4050_S405002_4,S4050,weekday,S405002,,0
weekday_S4050_S405002_3,S4050,weekday,S405002,,0
weekday_S4050_S405002_2,S4050,weekday,S405002,,0
weekday_S4050_S405002_1,S4050,weekday,S405002,,0
weekday_S4050_S405002_0,S4050,weekday,S405002,,0
weekend_S4100_S410002_4,S4100,weekend,S410002,,0
weekend_S4100_S410002_3,S4100,weekend,S410002,,0
weekend_S4100_S410002_2,S4100,weekend,S410002,,0
weekend_S4100_S410002_1,S4100,weekend,S410002,,0
weekend_S4100_S410002_0,S4100,weekend,S410002,,0
weekday_S4100_S410002_4,S4100,weekday,S410002,,0
weekday_S4100_S410002_3,S4100,weekday,S410002,,0
weekday_S4100_S410002_2,S4100,weekday,S410002,,0
weekday_S4100_S410002_1,S4100,weekday,S410002,,0
weekday_S4100_S410002_0,S4100,weekday,S410002,,0
weekend_U1910_U191002_0,U1910,weekend,U191002,,0
weekday_U1910_U191002_1,U1910,weekday,U191002,,0
weekday_U1910_U191002_0,U1910,weekday,U191002,,0
weekday_P1040_P104002_4,P1040,weekday,P104002,,0
weekday_P1040_P104002_3,P1040,weekday,P104002,,0
weekday_P1040_P104002_2,P1040,weekday,P104002,,0
weekday_P1040_P104002_1,P1040,weekday,P104002,,0
weekday_P1040_P104002_0,P1040,weekday,P104002,,0
weekend_S4030_S403002_9,S4030,weekend,S403002,,0
weekend_S4030_S403002_8,S4030,weekend,S403002,,0
weekend_S4030_S403002_7,S4030,weekend,S403002,,0
weekend_S4030_S403002_6,S4030,weekend,S403002,,0
weekend_S4030_S403002_5,S4030,weekend,S403002,,0
weekend_S4030_S403002_4,S4030,weekend,S403002,,0
weekend_S4030_S403002_3,S4030,weekend,S403002,,0
weekend_S4030_S403002_2,S4030,weekend,S403002,,0
weekend_S4030_S403002_1,S4030,weekend,S403002,,0
weekend_S4030_S403002_0,S4030,weekend,S403002,,0
weekday_S4030_S403002_9,S4030,weekday,S403002,,0
weekday_S4030_S403002_8,S4030,weekday,S403002,,0
weekday_S4030_S403002_7,S4030,weekday,S403002,,0
weekday_S4030_S403002_6,S4030,weekday,S403002,,0
weekday_S4030_S403002_5,S4030,weekday,S403002,,0
weekday_S4030_S403002_4,S4030,weekday,S403002,,0
weekday_S4030_S403002_3,S4030,weekday,S403002,,0
weekday_S4030_S403002_2,S4030,weekday,S403002,,0
weekday_S4030_S403002_1,S4030,weekday,S403002,,0
weekday_S4030_S403002_0,S4030,weekday,S403002,,0
weekend_U5810_U581002_4,U5810,weekend,U581002,,0
weekend_U5810_U581002_3,U5810,weekend,U581002,,0
weekend_U5810_U581002_2,U5810,weekend,U581002,,0
weekend_U5810_U581002_1,U5810,weekend,U581002,,0
weekend_U5810_U581002_0,U5810,weekend,U581002,,0
weekday_U5810_U581002_4,U5810,weekday,U581002,,0
weekday_U5810_U581002_3,U5810,weekday,U581002,,0
weekday_U5810_U581002_2,U5810,weekday,U581002,,0
weekday_U5810_U581002_1,U5810,weekday,U581002,,0
weekday_U5810_U581002_0,U5810,weekday,U581002,,0
weekend_S4040_S404002_2,S4040,weekend,S404002,,0
weekend_S4040_S404002_1,S4040,weekend,S404002,,0
weekend_S4040_S404002_0,S4040,weekend,S404002,,0
weekday_S4040_S404002_2,S4040,weekday,S404002,,0
weekday_S4040_S404002_1,S4040,weekday,S404002,,0
weekday_S4040_S404002_0,S4040,weekday,S404002,,0
weekday_U7520_U752001_14,U7520,weekday,U752001,,1
weekday_U7520_U752002_13,U7520,weekday,U752002,,0
weekday_U7520_U752002_12,U7520,weekday,U752002,,0
weekday_U7520_U752001_11,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_11,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_10,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_10,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_9,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_9,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_8,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_8,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_7,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_7,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_6,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_6,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_5,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_5,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_4,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_4,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_3,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_3,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_2,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_2,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_1,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_1,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekday_U7520_U752001_0,U7520,weekday,U752001,STESEN LRT PUTRA HEIGHT,1
weekday_U7520_U752002_0,U7520,weekday,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_U7520_U752001_7,U7520,weekend,U752001,,1
weekend_U7520_U752002_6,U7520,weekend,U752002,,0
weekend_U7520_U752001_5,U7520,weekend,U752001,STESEN LRT PUTRA HEIGHT,1
weekend_U7520_U752002_5,U7520,weekend,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_U7520_U752001_4,U7520,weekend,U752001,STESEN LRT PUTRA HEIGHT,1
weekend_U7520_U752002_4,U7520,weekend,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_U7520_U752001_3,U7520,weekend,U752001,STESEN LRT PUTRA HEIGHT,1
weekend_U7520_U752002_3,U7520,weekend,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_U7520_U752001_2,U7520,weekend,U752001,STESEN LRT PUTRA HEIGHT,1
weekend_U7520_U752002_2,U7520,weekend,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_U7520_U752001_1,U7520,weekend,U752001,STESEN LRT PUTRA HEIGHT,1
weekend_U7520_U752002_1,U7520,weekend,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_U7520_U752001_0,U7520,weekend,U752001,STESEN LRT PUTRA HEIGHT,1
weekend_U7520_U752002_0,U7520,weekend,U752002,HENTIAN BANDAR SHAH ALAM,0
weekend_T3030_T303002_1,T3030,weekend,T303002,,0
weekend_T3030_T303002_0,T3030,weekend,T303002,,0
weekday_T3030_T303002_1,T3030,weekday,T303002,,0
weekday_T3030_T303002_0,T3030,weekday,T303002,,0
weekday_U2538_U253802_4,U2538,weekday,U253802,,0
weekday_U2538_U253802_3,U2538,weekday,U253802,,0
weekday_U2538_U253802_2,U2538,weekday,U253802,,0
weekday_U2538_U253802_1,U2538,weekday,U253802,,0
weekday_U2538_U253802_0,U2538,weekday,U253802,,0
weekend_U2538_U253802_2,U2538,weekend,U253802,,0
weekend_U2538_U253802_1,U2538,weekend,U253802,,0
weekend_U2538_U253802_0,U2538,weekend,U253802,,0
weekday_P1030_P103002_3,P1030,weekday,P103002,,0
weekday_P1030_P103002_2,P1030,weekday,P103002,,0
weekday_P1030_P103002_1,P1030,weekday,P103002,,0
weekday_P1030_P103002_0,P1030,weekday,P103002,,0
weekend_P1030_P103002_0,P1030,weekend,P103002,,0
weekday_P1050_P105002_5,P1050,weekday,P105002,,0
weekday_P1050_P105002_4,P1050,weekday,P105002,,0
weekday_P1050_P105002_3,P1050,weekday,P105002,,0
weekday_P1050_P105002_2,P1050,weekday,P105002,,0
weekday_P1050_P105002_1,P1050,weekday,P105002,,0
weekday_P1050_P105002_0,P1050,weekday,P105002,,0
weekend_P1060_P106002_0,P1060,weekend,P106002,,0
weekday_P1060_P106002_6,P1060,weekday,P106002,,0
weekday_P1060_P106002_5,P1060,weekday,P106002,,0
weekday_P1060_P106002_4,P1060,weekday,P106002,,0
weekday_P1060_P106002_3,P1060,weekday,P106002,,0
weekday_P1060_P106002_2,P1060,weekday,P106002,,0
weekday_P1060_P106002_1,P1060,weekday,P106002,,0
weekday_P1060_P106002_0,P1060,weekday,P106002,,0
weekend_P1080_P108002_0,P1080,weekend,P108002,,0
weekday_P1080_P108002_4,P1080,weekday,P108002,,0
weekday_P1080_P108002_3,P1080,weekday,P108002,,0
weekday_P1080_P108002_2,P1080,weekday,P108002,,0
weekday_P1080_P108002_1,P1080,weekday,P108002,,0
weekday_P1080_P108002_0,P1080,weekday,P108002,,0
weekend_P1020_P102002_0,P1020,weekend,P102002,,0
weekday_P1020_P102002_5,P1020,weekday,P102002,,0
weekday_P1020_P102002_4,P1020,weekday,P102002,,0
weekday_P1020_P102002_3,P1020,weekday,P102002,,0
weekday_P1020_P102002_2,P1020,weekday,P102002,,0
weekday_P1020_P102002_1,P1020,weekday,P102002,,0
weekday_P1020_P102002_0,P1020,weekday,P102002,,0
weekend_P1010_P101002_0,P1010,weekend,P101002,,0
weekday_P1010_P101002_3,P1010,weekday,P101002,,0
weekday_P1010_P101002_2,P1010,weekday,P101002,,0
weekday_P1010_P101002_1,P1010,weekday,P101002,,0
weekday_P1010_P101002_0,P1010,weekday,P101002,,0
weekend_U2548_U254802_2,U2548,weekend,U254802,,0
weekend_U2548_U254802_1,U2548,weekend,U254802,,0
weekend_U2548_U254802_0,U2548,weekend,U254802,,0
weekday_U2548_U254802_3,U2548,weekday,U254802,,0
weekday_U2548_U254802_2,U2548,weekday,U254802,,0
weekday_U2548_U254802_1,U2548,weekday,U254802,,0
weekday_U2548_U254802_0,U2548,weekday,U254802,,0
weekend_T7548_T754802_2,T7548,weekend,T754802,,0
weekend_T7548_T754802_1,T7548,weekend,T754802,,0
weekend_T7548_T754802_0,T7548,weekend,T754802,,0
weekday_T7548_T754802_2,T7548,weekday,T754802,,0
weekday_T7548_T754802_1,T7548,weekday,T754802,,0
weekday_T7548_T754802_0,T7548,weekday,T754802,,0
weekend_T7538_T753802_3,T7538,weekend,T753802,,0
weekend_T7538_T753802_2,T7538,weekend,T753802,,0
weekend_T7538_T753802_1,T7538,weekend,T753802,,0
weekend_T7538_T753802_0,T7538,weekend,T753802,,0
weekday_T7538_T753802_3,T7538,weekday,T753802,,0
weekday_T7538_T753802_2,T7538,weekday,T753802,,0
weekday_T7538_T753802_1,T7538,weekday,T753802,,0
weekday_T7538_T753802_0,T7538,weekday,T753802,,0
weekend_U7718_U771802_3,U7718,weekend,U771802,,0
weekend_U7718_U771802_2,U7718,weekend,U771802,,0
weekend_U7718_U771802_1,U7718,weekend,U771802,,0
weekend_U7718_U771802_0,U7718,weekend,U771802,,0
weekday_U7718_U771802_3,U7718,weekday,U771802,,0
weekday_U7718_U771802_2,U7718,weekday,U771802,,0
weekday_U7718_U771802_1,U7718,weekday,U771802,,0
weekday_U7718_U771802_0,U7718,weekday,U771802,,0
weekday_T5718_T571802_4,T5718,weekday,T571802,,0
weekday_T5718_T571802_3,T5718,weekday,T571802,,0
weekday_T5718_T571802_2,T5718,weekday,T571802,,0
weekday_T5718_T571802_1,T5718,weekday,T571802,,0
weekday_T5718_T571802_0,T5718,weekday,T571802,,0
weekend_T5718_T571802_3,T5718,weekend,T571802,,0
weekend_T5718_T571802_2,T5718,weekend,T571802,,0
weekend_T5718_T571802_1,T5718,weekend,T571802,,0
weekend_T5718_T571802_0,T5718,weekend,T571802,,0
weekend_U5408_U540802_2,U5408,weekend,U540802,,0
weekend_U5408_U540802_1,U5408,weekend,U540802,,0
weekend_U5408_U540802_0,U5408,weekend,U540802,,0
weekday_U5408_U540802_5,U5408,weekday,U540802,,0
weekday_U5408_U540802_4,U5408,weekday,U540802,,0
weekday_U5408_U540802_3,U5408,weekday,U540802,,0
weekday_U5408_U540802_2,U5408,weekday,U540802,,0
weekday_U5408_U540802_1,U5408,weekday,U540802,,0
weekday_U5408_U540802_0,U5408,weekday,U540802,,0
weekend_U7088_U708801_5,U7088,weekend,U708801,,1
weekend_U7088_U708801_4,U7088,weekend,U708801,KLANG,1
weekend_U7088_U708802_4,U7088,weekend,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekend_U7088_U708801_3,U7088,weekend,U708801,KLANG,1
weekend_U7088_U708802_3,U7088,weekend,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekend_U7088_U708801_2,U7088,weekend,U708801,KLANG,1
weekend_U7088_U708802_2,U7088,weekend,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekend_U7088_U708801_1,U7088,weekend,U708801,KLANG,1
weekend_U7088_U708802_1,U7088,weekend,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekend_U7088_U708801_0,U7088,weekend,U708801,KLANG,1
weekend_U7088_U708802_0,U7088,weekend,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekday_U7088_U708801_5,U7088,weekday,U708801,,1
weekday_U7088_U708801_4,U7088,weekday,U708801,KLANG,1
weekday_U7088_U708802_4,U7088,weekday,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekday_U7088_U708801_3,U7088,weekday,U708801,KLANG,1
weekday_U7088_U708802_3,U7088,weekday,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekday_U7088_U708801_2,U7088,weekday,U708801,KLANG,1
weekday_U7088_U708802_2,U7088,weekday,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekday_U7088_U708801_1,U7088,weekday,U708801,KLANG,1
weekday_U7088_U708802_1,U7088,weekday,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekday_U7088_U708801_0,U7088,weekday,U708801,KLANG,1
weekday_U7088_U708802_0,U7088,weekday,U708802,SUNWAY PYRAMID VIA HENTIAN BANDAR,0
weekend_U7538_U753801_5,U7538,weekend,U753801,HENTIAN BANDAR SHAH ALAM,1
weekend_U7538_U753802_5,U7538,weekend,U753802,UITM PUNCAK ALAM,0
weekend_U7538_U753801_4,U7538,weekend,U753801,HENTIAN BANDAR SHAH ALAM,1
weekend_U7538_U753802_4,U7538,weekend,U753802,UITM PUNCAK ALAM,0
weekend_U7538_U753801_3,U7538,weekend,U753801,HENTIAN BANDAR SHAH ALAM,1
weekend_U7538_U753802_3,U7538,weekend,U753802,UITM PUNCAK ALAM,0
weekend_U7538_U753801_2,U7538,weekend,U753801,HENTIAN BANDAR SHAH ALAM,1
weekend_U7538_U753802_2,U7538,weekend,U753802,UITM PUNCAK ALAM,0
weekend_U7538_U753801_1,U7538,weekend,U753801,HENTIAN BANDAR SHAH ALAM,1
weekend_U7538_U753802_1,U7538,weekend,U753802,UITM PUNCAK ALAM,0
weekend_U7538_U753801_0,U7538,weekend,U753801,HENTIAN BANDAR SHAH ALAM,1
weekend_U7538_U753802_0,U7538,weekend,U753802,UITM PUNCAK ALAM,0
weekday_U7538_U753801_5,U7538,weekday,U753801,HENTIAN BANDAR SHAH ALAM,1
weekday_U7538_U753802_5,U7538,weekday,U753802,UITM PUNCAK ALAM,0
weekday_U7538_U753801_4,U7538,weekday,U753801,HENTIAN BANDAR SHAH ALAM,1
weekday_U7538_U753802_4,U7538,weekday,U753802,UITM PUNCAK ALAM,0
weekday_U7538_U753801_3,U7538,weekday,U753801,HENTIAN BANDAR SHAH ALAM,1
weekday_U7538_U753802_3,U7538,weekday,U753802,UITM PUNCAK ALAM,0
weekday_U7538_U753801_2,U7538,weekday,U753801,HENTIAN BANDAR SHAH ALAM,1
weekday_U7538_U753802_2,U7538,weekday,U753802,UITM PUNCAK ALAM,0
weekday_U7538_U753801_1,U7538,weekday,U753801,HENTIAN BANDAR SHAH ALAM,1
weekday_U7538_U753802_1,U7538,weekday,U753802,UITM PUNCAK ALAM,0
weekday_U7538_U753801_0,U7538,weekday,U753801,HENTIAN BANDAR SHAH ALAM,1
weekday_U7538_U753802_0,U7538,weekday,U753802,UITM PUNCAK ALAM,0
weekend_U7548_U754802_1,U7548,weekend,U754802,,0
weekend_U7548_U754802_0,U7548,weekend,U754802,,0
weekday_U7548_U754802_1,U7548,weekday,U754802,,0
weekday_U7548_U754802_0,U7548,weekday,U754802,,0
weekend_T4068_T406802_8,T4068,weekend,T406802,,0
weekend_T4068_T406802_7,T4068,weekend,T406802,,0
weekend_T4068_T406802_6,T4068,weekend,T406802,,0
weekend_T4068_T406802_5,T4068,weekend,T406802,,0
weekend_T4068_T406802_4,T4068,weekend,T406802,,0
weekend_T4068_T406802_3,T4068,weekend,T406802,,0
weekend_T4068_T406802_2,T4068,weekend,T406802,,0
weekend_T4068_T406802_1,T4068,weekend,T406802,,0
weekend_T4068_T406802_0,T4068,weekend,T406802,,0
weekday_T4068_T406802_3,T4068,weekday,T406802,,0
weekday_T4068_T406802_2,T4068,weekday,T406802,,0
weekday_T4068_T406802_1,T4068,weekday,T406802,,0
weekday_T4068_T406802_0,T4068,weekday,T406802,,0
weekend_T6028_T602802_3,T6028,weekend,T602802,,0
weekend_T6028_T602802_2,T6028,weekend,T602802,,0
weekend_T6028_T602802_1,T6028,weekend,T602802,,0
weekend_T6028_T602802_0,T6028,weekend,T602802,,0
weekday_T6028_T602802_3,T6028,weekday,T602802,,0
weekday_T6028_T602802_2,T6028,weekday,T602802,,0
weekday_T6028_T602802_1,T6028,weekday,T602802,,0
weekday_T6028_T602802_0,T6028,weekday,T602802,,0
weekend_T7568_T756801_4,T7568,weekend,T756801,,1
weekend_T7568_T756802_3,T7568,weekend,T756802,,0
weekend_T7568_T756801_2,T7568,weekend,T756801,KEMUNING BUSINESS PARK,1
weekend_T7568_T756802_2,T7568,weekend,T756802,HENTIAN BANDAR VIA TAMAN SRI MUDA,0
weekend_T7568_T756801_1,T7568,weekend,T756801,KEMUNING BUSINESS PARK,1
